date;time;strategy;ticker;side;confidence;reasoning
2026-02-28;08:15;short;CL_F;short;;WTI crude futures (oil pulled back from resistance after spike on geopolitical news)Â
2026-02-28;08:15;short;ES_F;short;;S&P 500 futures (global equities showing weakness on tariff and AI worries)Â
2026-02-28;08:15;short;USDJPY;short;;FX pair (risk?off flows support yen strength and dollar retracement)Â
2026-02-28;08:15;short;XAUUSD;short;;Gold spot (momentum fading with RSI nearing bearish thresholds)Â
2026-03-02;;daily_sentiment;BP;long;58;
2026-03-02;;daily_sentiment;CVX;long;57;
2026-03-02;;daily_sentiment;NVDA;long;68;
2026-03-02;;daily_sentiment;PLTR;short;58;
2026-03-02;;daily_sentiment;XOM;long;60;
2026-03-02;;daily_top5;BP;long;58;
2026-03-02;;daily_top5;CVX;long;57;
2026-03-02;;daily_top5;NVDA;long;68;
2026-03-02;;daily_top5;PLTR;long;58;
2026-03-02;;daily_top5;XOM;long;60;
2026-03-02;08:15;longall;AUDUSD;long;;Australian Dollar vs US Dollar (commodity-linked FX supported by higher resource prices)Â
2026-03-02;08:15;longall;CL=F;long;;Crude Oil Futures (geopolitical tensions in Middle East driving supply risk and price spikes)Â
2026-03-02;08:15;longall;NIKKIE225=F;long;;Nikkei 225 Futures (equities rebound potential on risk rotation after initial selloffs)Â
2026-03-02;08:15;longall;SI=F;long;;Silver Futures (precious metals gaining as hedge against instability)Â
2026-03-02;08:15;longall;XAUUSD;long;;Gold Spot (safe-haven bid rising on conflict and risk aversion)Â
2026-03-02;08:15;longeq;AXON;long;;Axon Enterprise (reported strong earnings driving stock gains)Â
2026-03-02;08:15;longeq;COIN;long;;Coinbase Global (crypto stocks higher on Bitcoin rally)Â
2026-03-02;08:15;longeq;CVX;long;;Chevron (energy sector strength on crude price upside)Â
2026-03-02;08:15;longeq;WDC;long;;Western Digital (AI?infrastructure stocks climbing with market)Â
2026-03-02;08:15;longeq;XOM;long;;Exxon Mobil (oil prices rising on Iran conflict risk lifting energy names)Â
2026-03-02;08:16;short;CL_F;short;;WTI Crude Oil futures (geopolitical oil spike news followed by technical exhaustion)Â
2026-03-02;08:16;short;ES_F;short;;S&P 500 futures (futures below key pivot, sell?off pressure remains)Â
2026-03-02;08:16;short;EURUSD;short;;EUR/USD FX (short?term bearish structure below confluence support)Â
2026-03-02;08:16;short;NQ_F;short;;Nasdaq 100 futures (index testing lower technical support with downside risk active)Â
2026-03-02;08:16;short;USDX;short;;US Dollar Index (rejection at resistance signals short bias)Â
2026-03-03;;daily_sentiment;BA;short;58;
2026-03-03;;daily_sentiment;CVX;long;60;
2026-03-03;;daily_sentiment;NVDA;short;55;
2026-03-03;;daily_sentiment;PLTR;short;58;
2026-03-03;;daily_sentiment;SOFI;short;58;
2026-03-03;;daily_top5;BA;long;58;
2026-03-03;;daily_top5;CVX;long;60;
2026-03-03;;daily_top5;NVDA;long;55;
2026-03-03;;daily_top5;PLTR;long;58;
2026-03-03;;daily_top5;SOFI;long;58;
2026-03-03;08:16;longall;AUDUSD;long;;Australian Dollar vs US Dollar (commodity FX supported by stronger energy and resource prices)Â
2026-03-03;08:16;longall;CL=F;long;;Crude Oil Futures (Middle East conflict pressures supply chokepoint at Strait of Hormuz lifting prices)Â
2026-03-03;08:16;longall;UNG;long;;United States Natural Gas Fund (natural gas prices spiking after LNG output halts)Â
2026-03-03;08:16;longall;XAUUSD;long;;Gold Spot (safe haven inflows on geopolitical risk and market volatility)Â
2026-03-03;08:16;longall;XOM;long;;Exxon Mobil (energy equities up on supply disruption and higher crude forecasts)Â
2026-03-03;08:16;longeq;BA;long;;Boeing (defense demand rising on geopolitical tension)
2026-03-03;08:16;longeq;CVX;long;;Chevron (energy stocks rally amid supply concerns)
2026-03-03;08:16;longeq;GLD;long;;SPDR Gold Trust (safe?haven gold up on risk aversion)Â
2026-03-03;08:16;longeq;NOC;long;;Northrop Grumman (defense sector strength on conflict news)
2026-03-03;08:16;longeq;XOM;long;;Exxon Mobil (oil prices surge on Middle East conflict)
2026-03-04;;daily_sentiment;AVGO;neutral;58;
2026-03-04;;daily_sentiment;CVX;long;62;
2026-03-04;;daily_sentiment;MU;long;60;
2026-03-04;;daily_sentiment;PINS;short;64;
2026-03-04;;daily_sentiment;SOFI;neutral;55;
2026-03-04;;daily_top5;AVGO;long;58;
2026-03-04;;daily_top5;CVX;long;62;
2026-03-04;;daily_top5;MU;long;60;
2026-03-04;;daily_top5;PINS;long;64;
2026-03-04;;daily_top5;SOFI;long;55;
2026-03-04;08:15;longeq;AVAV;long;;AeroVironment (drone warfare demand and strong defense contract growth)Â
2026-03-04;08:15;longeq;CVX;long;;Chevron (energy equities bid as crude spikes on Hormuz threat)Â
2026-03-04;08:15;longeq;LMT;long;;Lockheed Martin (defense demand rising after U.S.â€“Israel strikes on Iran)Â
2026-03-04;08:15;longeq;RTX;long;;RTX Corp (military contracts and conflict-driven defense spending momentum)Â
2026-03-04;08:15;longeq;XOM;long;;Exxon Mobil (oil surge from Iran conflict and supply disruption risk)Â
2026-03-04;08:15;short;DAL;short;;Delta Air Lines (sector selling on fuel spike and geopolitical disruption)Â
2026-03-04;08:15;short;EURUSD;short;;Euro vs US Dollar (continuing short?term downtrend with risk?off dollar demand)Â
2026-03-04;08:15;short;KOSPI;short;;Korea Composite Index (sharp equity rout amid energy shock and capital outflows)Â
2026-03-04;08:15;short;NVDA;short;;NVIDIA Corp (failed breakout and tech weakness as equity selloff spreads)Â
2026-03-04;08:15;short;UAL;short;;United Airlines (airlines pressured by rising oil costs and travel demand risk)Â
2026-03-05;;daily_sentiment;AVGO;long;67;
2026-03-05;;daily_sentiment;CRWD;long;64;
2026-03-05;;daily_sentiment;MU;short;55;
2026-03-05;;daily_sentiment;PLTR;long;62;
2026-03-05;;daily_sentiment;ROST;long;62;
2026-03-05;;daily_top5;AVGO;long;67;
2026-03-05;;daily_top5;CRWD;long;64;
2026-03-05;;daily_top5;MU;long;55;
2026-03-05;;daily_top5;PLTR;long;62;
2026-03-05;;daily_top5;ROST;long;62;
2026-03-05;08:15;longall;AUDUSD;long;;Australian Dollar vs US Dollar (commodity FX supported by higher resource prices and growth data)Â
2026-03-05;08:15;longall;CL=F;long;;WTI Crude Oil Futures (oil rising on Strait of Hormuz disruption and Middle East conflict)Â
2026-03-05;08:15;longall;GC=F;long;;Gold Futures (safe?haven demand increasing amid geopolitical escalation)Â
2026-03-05;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities bid as crude prices surge)Â
2026-03-05;08:15;longeq;CVX;long;;Chevron (energy majors bid with crude volatility and shipping disruption)Â
2026-03-05;08:15;longeq;LMT;long;;Lockheed Martin (defense spending expectations rising with Middle East escalation)Â
2026-03-05;08:15;longeq;MRVL;long;;Marvell Technology (AI data?center demand expected to lift earnings momentum)Â
2026-03-05;08:15;longeq;RTX;long;;RTX Corp (missile defense and aerospace demand supported by geopolitical risk)Â
2026-03-05;08:15;longeq;XOM;long;;Exxon Mobil (oil prices jump as Iran conflict disrupts supply routes)Â
2026-03-06;;daily_sentiment;AMZN;long;58;
2026-03-06;;daily_sentiment;AVGO;long;66;
2026-03-06;;daily_sentiment;MSFT;long;62;
2026-03-06;;daily_sentiment;ROST;long;58;
2026-03-06;;daily_sentiment;WCLD;short;58;
2026-03-06;;daily_top5;AMZN;long;58;
2026-03-06;;daily_top5;AVGO;long;66;
2026-03-06;;daily_top5;MSFT;long;62;
2026-03-06;;daily_top5;ROST;long;58;
2026-03-06;;daily_top5;WCLD;long;58;
2026-03-06;08:15;longall;CL=F;long;;WTI Crude Oil Futures (oil supply disruption risk from Strait of Hormuz conflict keeps upward pressure)Â
2026-03-06;08:15;longall;DXY;long;;US Dollar Index (stronger dollar supported by inflation fears from energy shock)Â
2026-03-06;08:15;longall;GC=F;long;;Gold Futures (safe?haven demand rising amid escalating Middle East tensions)Â
2026-03-06;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities benefiting from sustained crude rally)Â
2026-03-06;08:16;longeq;AMZN;long;;Amazon (stock rising on AI infrastructure investment announcements)Â
2026-03-06;08:16;longeq;AVGO;long;;Broadcom (AI chip demand forecast lifting semiconductor momentum)Â
2026-03-06;08:16;longeq;CVX;long;;Chevron (energy majors bid as Middle East conflict drives supply fears)Â
2026-03-06;08:16;longeq;LMT;long;;Lockheed Martin (defense stocks supported by escalating Iran conflict)Â
2026-03-06;08:16;longeq;XOM;long;;Exxon Mobil (oil disruption risk from Strait of Hormuz crisis pushing crude higher)Â
2026-03-06;08:15;short;AAL;short;;American Airlines (airlines falling as fuel costs surge from Middle East oil shock)Â
2026-03-06;08:15;short;ES_F;short;;S&P 500 Futures (broad equity sentiment bearish amid war-driven inflation fears)Â
2026-03-06;08:15;short;EURUSD;short;;Euro vs US Dollar (risk-off flows favor USD while European growth outlook weakens)Â
2026-03-06;08:15;short;NIKKEI;short;;Nikkei 225 Index (Asian equities pressured as global conflict drives risk aversion)Â
2026-03-06;08:15;short;UAL;short;;United Airlines (sector-wide airline selloff tied to higher jet fuel and travel disruption risk)Â
2026-03-07;08:16;longall;CL=F;long;;WTI Crude Oil Futures (Hormuz disruption and Gulf export constraints tightening global supply)Â
2026-03-07;08:16;longall;GC=F;long;;Gold Futures (safe?haven demand rising as war and market volatility intensify)Â
2026-03-07;08:16;longall;LMT;long;;Lockheed Martin (defense sector bid amid expanding Middle East military conflict)Â
2026-03-07;08:16;longall;UNG;long;;United States Natural Gas Fund (gas prices rising after Qatar LNG shutdown and regional attacks)Â
2026-03-07;08:16;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities benefiting from sustained oil price spike)Â
2026-03-07;08:16;longeq;CVX;long;;Chevron (energy sector momentum from escalating Iran conflict and crude spike)Â
2026-03-07;08:16;longeq;LMT;long;;Lockheed Martin (defense demand rising amid expanding Middle East war risk)Â
2026-03-07;08:16;longeq;MRVL;long;;Marvell Technology (AI chip outlook driving strong semiconductor momentum)Â
2026-03-07;08:16;longeq;NOC;long;;Northrop Grumman (military spending and geopolitical escalation supporting defense stocks)Â
2026-03-07;08:16;longeq;XOM;long;;Exxon Mobil (oil above $90 after Hormuz disruption and global supply shock)Â
2026-03-07;08:16;short;BTCUSD;short;;Bitcoin (risk?off environment with recent sharp decline during macro volatility)Â
2026-03-07;08:16;short;EURUSD;short;;Euro vs US Dollar (triangle breakdown risk with persistent bearish momentum)Â
2026-03-07;08:16;short;SPX;short;;S&P 500 Index (equities pressured by oil spike, weak jobs data, and geopolitical risk)Â
2026-03-07;08:16;short;UAL;short;;United Airlines (airlines dropping on oil shock and rising operating costs)Â
2026-03-08;08:15;longall;CL=F;long;;WTI Crude Oil Futures (Hormuz disruption and Kuwait output cuts tightening supply)Â
2026-03-08;08:15;longall;GC=F;long;;Gold Futures (safe?haven flows after escalation of Iran conflict)Â
2026-03-08;08:15;longall;LMT;long;;Lockheed Martin (defense demand bid during expanding Middle East war)Â
2026-03-08;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (oil equities rally with crude near multiyear highs)Â
2026-03-08;08:15;longall;XOM;long;;Exxon Mobil (major oil producers benefiting from war?driven crude spike)Â
2026-03-08;08:16;longeq;CVX;long;;Chevron (energy producers bid as Middle East conflict constrains exports)Â
2026-03-08;08:16;longeq;LMT;long;;Lockheed Martin (defense demand rising amid expanding Iran war)Â
2026-03-08;08:16;longeq;SLB;long;;Schlumberger (oilfield services gain from surge in upstream activity expectations)Â
2026-03-08;08:16;longeq;TSM;long;;Taiwan Semiconductor (AI chip demand and sector momentum)Â
2026-03-08;08:16;longeq;XOM;long;;Exxon Mobil (oil spike from Hormuz disruption and supply cuts)Â
2026-03-08;08:15;short;AAL;short;;American Airlines (airline margins pressured by jet fuel spike from Middle East conflict)Â
2026-03-08;08:15;short;EURUSD;short;;Euro vs US Dollar (risk?off flows favor USD amid geopolitical and inflation pressure)Â
2026-03-08;08:15;short;IAG.L;short;;International Airlines Group (European airline exposure to fuel shock and travel uncertainty)Â
2026-03-08;08:15;short;RTY_F;short;;Russell 2000 Futures (small caps weakest during inflation shocks and risk?off macro)Â
2026-03-08;08:15;short;UAL;short;;United Airlines (sector selloff as oil surge raises operating costs and travel disruption risk)Â
2026-03-09;;daily_sentiment;COP;short;60;
2026-03-09;;daily_sentiment;CVX;long;63;
2026-03-09;;daily_sentiment;OXY;long;62;
2026-03-09;;daily_sentiment;PXD;long;60;
2026-03-09;;daily_sentiment;XOM;long;62;
2026-03-09;;daily_top5;COP;long;60;
2026-03-09;;daily_top5;CVX;long;63;
2026-03-09;;daily_top5;OXY;long;62;
2026-03-09;;daily_top5;PXD;long;60;
2026-03-09;;daily_top5;XOM;long;62;
2026-03-09;08:15;longall;CL=F;long;;WTI Crude Oil Futures (oil above $100 as Iran war disrupts Gulf supply and shipping)Â
2026-03-09;08:15;longall;DBA;long;;Invesco DB Agriculture Fund (grains and vegetable oils rising as biofuel demand follows oil surge)Â
2026-03-09;08:15;longall;LMT;long;;Lockheed Martin (defense stocks bid amid escalating US?Israel?Iran conflict)Â
2026-03-09;08:15;longall;UNG;long;;United States Natural Gas Fund (global gas supply hit after Qatar halted LNG production)Â
2026-03-09;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities rising with sustained crude spike)Â
2026-03-09;08:15;longeq;BA;long;;Boeing (defense and military aircraft demand increasing with geopolitical escalation)Â
2026-03-09;08:15;longeq;CVX;long;;Chevron (energy majors bid on crude spike and export disruptions)Â
2026-03-09;08:15;longeq;LMT;long;;Lockheed Martin (defense spending expectations rising with escalating conflict)Â
2026-03-09;08:15;longeq;RTX;long;;RTX Corp (missile and air?defense demand tied to Middle East war)Â
2026-03-09;08:15;longeq;XOM;long;;Exxon Mobil (oil above $110 after Iran war disrupts supply routes)Â
2026-03-09;08:15;short;AAL;short;;American Airlines (airline margins pressured by jet fuel surge and travel disruption risk)Â
2026-03-09;08:15;short;DAL;short;;Delta Air Lines (airline stocks under pressure during Middle East conflict and energy shock)Â
2026-03-09;08:15;short;EURJPY;short;;Euro vs Japanese Yen (risk-off flows favor JPY while euro exposed to energy shock)Â
2026-03-09;08:15;short;NIKKEI;short;;Nikkei 225 Index (Asian equities falling amid oil spike and global risk-off sentiment)Â
2026-03-09;08:15;short;UAL;short;;United Airlines (sector selling as oil above $100 sharply raises fuel costs)Â
2026-03-10;;daily_sentiment;CVX;neutral;58;
2026-03-10;;daily_sentiment;MPC;short;63;
2026-03-10;;daily_sentiment;OXY;long;58;
2026-03-10;;daily_sentiment;PSX;neutral;55;
2026-03-10;;daily_sentiment;XOM;long;62;
2026-03-10;;daily_top5;CVX;long;58;
2026-03-10;;daily_top5;MPC;long;63;
2026-03-10;;daily_top5;OXY;long;58;
2026-03-10;;daily_top5;PSX;long;55;
2026-03-10;;daily_top5;XOM;long;62;
2026-03-10;08:16;longall;CL=F;long;;WTI Crude Oil Futures (Middle East war and Hormuz disruption keep energy supply risk elevated)Â
2026-03-10;08:16;longall;GC=F;long;;Gold Futures (safe?haven flows increasing amid geopolitical escalation and inflation fears)Â
2026-03-10;08:16;longall;LMT;long;;Lockheed Martin (defense sector supported by escalating regional conflict and military demand)Â
2026-03-10;08:16;longall;TTF=F;long;;Dutch TTF Natural Gas Futures (Qatar gas production shutdown tightening global LNG supply)Â
2026-03-10;08:16;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities bid as oil shock drives sector earnings expectations)Â
2026-03-10;08:16;longeq;AMD;long;;Advanced Micro Devices (chip stocks leading tech rebound in volatile market)Â
2026-03-10;08:16;longeq;AVGO;long;;Broadcom (AI and semiconductor momentum driving tech sector strength)Â
2026-03-10;08:16;longeq;LMT;long;;Lockheed Martin (defense demand tied to escalation in Iran conflict)Â
2026-03-10;08:16;longeq;NVDA;long;;NVIDIA (semiconductor rally lifting Nasdaq amid AI demand rotation)Â
2026-03-10;08:16;longeq;ON;long;;ON Semiconductor (earnings beat and $6B buyback creating strong short-term momentum)Â
2026-03-10;08:15;short;AAL;short;;American Airlines (airline equities under pressure as oil spike raises jet?fuel costs and compresses margins)Â
2026-03-10;08:15;short;EURUSD;short;;Euro vs US Dollar (risk?off flows and energy?shock exposure weigh on euro)Â
2026-03-10;08:15;short;IAG.L;short;;International Airlines Group (European airline shares sliding on oil shock and route disruption risk)Â
2026-03-10;08:15;short;NIKKEI;short;;Nikkei 225 Index (Asian equities weak amid geopolitical escalation and energy?driven inflation fears)Â
2026-03-10;08:15;short;UAL;short;;United Airlines (sector bearish after airlines enter selloff tied to unhedged fuel exposure)Â
2026-03-11;;daily_sentiment;CRWD;long;62;
2026-03-11;;daily_sentiment;CVX;long;56;
2026-03-11;;daily_sentiment;LUV;short;58;
2026-03-11;;daily_sentiment;MSFT;long;68;
2026-03-11;;daily_sentiment;XOM;short;58;
2026-03-11;;daily_top5;CRWD;long;62;
2026-03-11;;daily_top5;CVX;long;56;
2026-03-11;;daily_top5;LUV;long;58;
2026-03-11;;daily_top5;MSFT;long;68;
2026-03-11;;daily_top5;XOM;long;58;
2026-03-11;08:16;longall;BHP;long;;BHP Group (mining sector leadership tied to rising commodity demand and higher price expectations)Â
2026-03-11;08:16;longall;GC=F;long;;Gold Futures (bullion rising as geopolitical risk and currency weakness support safe?haven demand)Â
2026-03-11;08:16;longall;SI=F;long;;Silver Futures (silver surging nearly 7% amid strong precious?metal momentum and volatility)Â
2026-03-11;08:16;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities volatile but supported by ongoing supply disruptions around Hormuz)Â
2026-03-11;08:16;longeq;AVGO;long;;Broadcom (analysts highlighting AI infrastructure spending tailwind for chips)Â
2026-03-11;08:16;longeq;CVX;long;;Chevron (geopolitical supply risk supporting oil majors despite price swings)Â
2026-03-11;08:16;longeq;MU;long;;Micron Technology (AI-driven memory demand and capacity expansion tightening supply)Â
2026-03-11;08:16;longeq;NVDA;long;;NVIDIA (AI chip demand and high trading volume sustaining semiconductor momentum)Â
2026-03-11;08:16;longeq;XOM;long;;Exxon Mobil (oil market disruption from Strait of Hormuz crisis driving energy volatility)Â
2026-03-11;08:15;short;AAL;short;;American Airlines (airline stocks falling as oil above $100 raises jet?fuel costs and margins compress)Â
2026-03-11;08:15;short;JBLU;short;;JetBlue Airways (recent selloff tied to fuel spike and weakening travel demand expectations)Â
2026-03-11;08:15;short;NIKKEI;short;;Nikkei 225 Index (Asian equities pressured by oil volatility and geopolitical risk)Â
2026-03-11;08:15;short;SPX;short;;S&P 500 Index (global equities fragile as oil shock and shipping disruptions increase recession risk)Â
2026-03-11;08:15;short;UAL;short;;United Airlines (sector in sustained downtrend as Middle East conflict drives fuel cost shock)Â
2026-03-12;;daily_sentiment;GOOGL;neutral;60;
2026-03-12;;daily_sentiment;LYFT;short;58;
2026-03-12;;daily_sentiment;MSFT;long;62;
2026-03-12;;daily_sentiment;NKE;short;64;
2026-03-12;;daily_sentiment;TEAM;short;60;
2026-03-12;;daily_top5;GOOGL;long;60;
2026-03-12;;daily_top5;LYFT;long;58;
2026-03-12;;daily_top5;MSFT;long;62;
2026-03-12;;daily_top5;NKE;long;64;
2026-03-12;;daily_top5;TEAM;long;60;
2026-03-12;08:15;longall;CL=F;long;;WTI Crude Oil Futures (oil above $100 after tanker attacks and Gulf supply disruption)Â
2026-03-12;08:15;longall;GLD;long;;SPDR Gold Shares (inflation risk and geopolitical stress supporting safe?haven allocation)Â
2026-03-12;08:15;longall;LMT;long;;Lockheed Martin (defense demand bid amid ongoing Middle East conflict)Â
2026-03-12;08:15;longall;USO;long;;United States Oil Fund (tracks crude rally driven by escalating attacks on shipping routes)Â
2026-03-12;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities supported by crude spike and supply shock)Â
2026-03-12;08:16;longeq;CF;long;;CF Industries (fertilizer producers benefit from natural gas and agricultural input price surge)Â
2026-03-12;08:16;longeq;CVX;long;;Chevron (energy majors bid as Middle East conflict threatens ~20% of global oil flows)Â
2026-03-12;08:16;longeq;MOS;long;;Mosaic (fertilizer demand rises with energy price spike and commodity inflation expectations)Â
2026-03-12;08:16;longeq;ORCL;long;;Oracle (strong premarket momentum and AI infrastructure spending tailwind)Â
2026-03-12;08:16;longeq;XOM;long;;Exxon Mobil (oil above $100 after tanker attacks and Hormuz disruption tightening supply)Â
2026-03-12;08:16;short;AAL;short;;American Airlines (airline sector breaking down as oil spike above $100 sharply raises fuel costs)Â
2026-03-12;08:16;short;DAL;short;;Delta Air Lines (airlines broadly pressured by war?driven oil surge and travel disruption risk)Â
2026-03-12;08:16;short;NIKKEI;short;;Nikkei 225 Index (Asian equities falling as shipping attacks push oil higher and trigger risk?off)Â
2026-03-12;08:16;short;SPX;short;;S&P 500 Index (global equities weakening as oil spike and geopolitical escalation pressure risk assets)Â
2026-03-12;08:16;short;UAL;short;;United Airlines (airline industry in sustained selloff with technical breakdown after oil shock)Â
2026-03-13;;daily_sentiment;C;short;55;
2026-03-13;;daily_sentiment;CVX;long;55;
2026-03-13;;daily_sentiment;HAL;long;60;
2026-03-13;;daily_sentiment;OXY;long;58;
2026-03-13;;daily_sentiment;XOM;long;60;
2026-03-13;;daily_top5;C;long;55;
2026-03-13;;daily_top5;CVX;long;55;
2026-03-13;;daily_top5;HAL;long;60;
2026-03-13;;daily_top5;OXY;long;58;
2026-03-13;;daily_top5;XOM;long;60;
2026-03-13;08:16;longall;CL=F;long;;WTI Crude Oil Futures (Hormuz disruption and war risk driving crude above $100)Â
2026-03-13;08:16;longall;GLD;long;;SPDR Gold Shares (geopolitical uncertainty and lower yields supporting bullion bounce)Â
2026-03-13;08:16;longall;NG=F;long;;U.S. Natural Gas Futures (global LNG disruption and Qatar supply risk tightening gas markets)Â
2026-03-13;08:16;longall;UUP;long;;Invesco DB U.S. Dollar Index Bullish Fund (war-driven risk flows strengthening USD vs majors)Â
2026-03-13;08:16;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities supported by sustained oil price shock)Â
2026-03-13;08:15;longeq;CF;long;;CF Industries (fertilizer equities rising with commodity inflation and energy price surge)Â
2026-03-13;08:15;longeq;CVX;long;;Chevron (energy majors supported by sustained crude spike and constrained exports)Â
2026-03-13;08:15;longeq;LMT;long;;Lockheed Martin (defense spending momentum from escalating Middle East war)Â
2026-03-13;08:15;longeq;PLTR;long;;Palantir (AI-defense partnership expansion with Nvidia and government demand)Â
2026-03-13;08:15;longeq;XOM;long;;Exxon Mobil (oil near $100 amid largest global supply disruption tied to Hormuz conflict)Â
2026-03-13;08:15;short;AAL;short;;American Airlines (airline sector in bear market as oil spike above $100 sharply raises fuel costs)Â
2026-03-13;08:15;short;EURUSD;short;;Euro vs US Dollar (risk?off flows strengthening USD amid geopolitical conflict and inflation fears)Â
2026-03-13;08:15;short;EWJ;short;;iShares MSCI Japan ETF (Asian equities weakening as war?driven oil surge reduces growth expectations)Â
2026-03-13;08:15;short;UAL;short;;United Airlines (persistent airline selloff tied to Middle East conflict and jet?fuel shock)Â
2026-03-13;08:15;short;XLY;short;;Consumer Discretionary Select Sector SPDR ETF (energy shock pressures discretionary spending and travel demand)Â
2026-03-14;08:15;longall;CL=F;long;;WTI Crude Oil Futures (Hormuz disruption and Gulf supply cuts pushing crude toward $100+)Â
2026-03-14;08:15;longall;GLD;long;;SPDR Gold Shares (safe?haven demand rising amid escalating Iran war volatility)Â
2026-03-14;08:15;longall;HAL;long;;Halliburton (oilfield services bid when producers increase drilling during price spikes)Â
2026-03-14;08:15;longall;UUP;long;;Invesco DB US Dollar Index Bullish Fund (war?driven risk flows supporting USD strength)Â
2026-03-14;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (oil shock driving inflows into energy producers)Â
2026-03-14;08:15;longeq;CVX;long;;Chevron (major integrated producer benefiting from tightening global crude supply)Â
2026-03-14;08:15;longeq;GLW;long;;Corning (analyst target increases and strong momentum in optical infrastructure demand)Â
2026-03-14;08:15;longeq;RWE;long;;RWE AG (analyst upgrade and strong earnings momentum in European energy sector)Â
2026-03-14;08:15;longeq;SLB;long;;Schlumberger (oilfield services demand rises as producers react to supply shock)Â
2026-03-14;08:15;longeq;XOM;long;;Exxon Mobil (oil above $100 amid Hormuz supply disruption and tanker halt)Â
2026-03-14;08:16;short;AAL;short;;American Airlines (airline stocks under pressure as oil spike from Middle East conflict drives fuel-cost shock)Â
2026-03-14;08:16;short;EURUSD;short;;Euro vs US Dollar (risk-off environment strengthening USD while energy-import exposure weighs on euro)Â
2026-03-14;08:16;short;EWJ;short;;iShares MSCI Japan ETF (Asian equities pressured by oil shock and global risk-off flows)Â
2026-03-14;08:16;short;QQQ;short;;Invesco QQQ Trust (tech-heavy index weakening amid broad equity selloff linked to energy-driven inflation risk)Â
2026-03-14;08:16;short;UAL;short;;United Airlines (sector-wide bearish momentum after crude surge and travel disruption fears)Â
2026-03-15;08:15;longall;CL=F;long;;WTI Crude Oil Futures (Hormuz disruption and refinery attacks tightening global oil supply)Â
2026-03-15;08:15;longall;GLD;long;;SPDR Gold Shares (safe?haven flows amid escalating Middle East conflict risk)Â
2026-03-15;08:15;longall;LMT;long;;Lockheed Martin (defense sector strength during sustained geopolitical escalation)Â
2026-03-15;08:15;longall;NG=F;long;;U.S. Natural Gas Futures (Qatar production halt and Gulf conflict constraining LNG supply)Â
2026-03-15;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities bid as crude remains near $100+)Â
2026-03-15;08:15;longeq;CVX;long;;Chevron (major integrated producer leveraged to ongoing Middle East supply shock)Â
2026-03-15;08:15;longeq;LMT;long;;Lockheed Martin (defense stocks bid amid escalating US?Iran military conflict)Â
2026-03-15;08:15;longeq;MOS;long;;Mosaic (fertilizer prices spiking as Gulf supply disruption drives input shortages)Â
2026-03-15;08:15;longeq;SLB;long;;Schlumberger (oilfield services demand rising as producers react to supply shortages)Â
2026-03-15;08:15;longeq;XOM;long;;Exxon Mobil (oil above $100 as Hormuz disruption removes ~20% of global supply)Â
2026-03-15;08:15;short;AAL;short;;American Airlines (airline sector in bear market as oil above $100 sharply raises jet?fuel costs)Â
2026-03-15;08:15;short;DAL;short;;Delta Air Lines (airlines broadly selling off as higher crude compresses margins and threatens capacity)Â
2026-03-15;08:15;short;EWJ;short;;iShares MSCI Japan ETF (oil shock and shipping disruption from Hormuz crisis weigh on import?dependent Asian economies)Â
2026-03-15;08:15;short;SPY;short;;SPDR S&P 500 ETF Trust (broad equities pressured by oil spike, geopolitical escalation, and risk?off flows)Â
2026-03-15;08:15;short;UAL;short;;United Airlines (continued downside momentum with travel demand risk from war?driven fuel shock)Â
2026-03-16;;daily_sentiment;CVX;long;62;
2026-03-16;;daily_sentiment;GLD;short;62;
2026-03-16;;daily_sentiment;OXY;neutral;65;
2026-03-16;;daily_sentiment;SPY;short;62;
2026-03-16;;daily_sentiment;XOM;long;62;
2026-03-16;;daily_top5;CVX;long;62;
2026-03-16;;daily_top5;GLD;long;62;
2026-03-16;;daily_top5;OXY;long;65;
2026-03-16;;daily_top5;SPY;long;62;
2026-03-16;;daily_top5;XOM;long;62;
2026-03-16;08:15;longall;CL=F;long;;WTI Crude Oil Futures (oil above $100 after U.S. strikes and Hormuz disruption tightening supply)Â
2026-03-16;08:15;longall;GLD;long;;SPDR Gold Shares (safe?haven demand persists amid war risk and macro uncertainty)Â
2026-03-16;08:15;longall;NG=F;long;;U.S. Natural Gas Futures (Middle East conflict disrupting LNG flows and driving gas volatility)Â
2026-03-16;08:15;longall;UUP;long;;Invesco DB U.S. Dollar Index Bullish Fund (conflict and Fed uncertainty supporting defensive USD flows)Â
2026-03-16;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities bid as crude shock boosts producer margins)Â
2026-03-16;08:15;longeq;CVX;long;;Chevron (oil majors surging with war-driven crude spike and supply shock)Â
